Main Statistics

T;HLO;F1stLO;F2ndLO;S1stLO;S2ndLO;HSUI;F2ndSUI;F3rdSUI;S2ndSUI;S3rdSUI;SB2ndSUI
60;205.56798061047476;39.87497653803996;0.0;299.76541808979493;0.0;0.0;0.0;50.673717169520366;0.0;0.0;154.72871884936035;0.0;0.0;0.0;0.0;56.87739114894975;0.0;18.985191557443926;103.19764561588934;55.49048260448933;0.0;225.84338849331553;108.49084747427365;0.0;37.17208193492812;0.0;
61;206.959910546767;39.91429192163904;0.0;305.6488349261679;0.0;0.0;0.0;92.07753942416217;0.0;0.0;189.4566551588083;0.0;0.0;0.0;0.0;100.10517479408149;0.0;57.18391549594081;143.45627504590658;85.76533528284395;0.0;277.64126243115373;140.47329284256523;112.69095757962131;71.18283636967297;69.9306822929196;
62;208.0659430037238;39.95510718941445;0.0;311.6045604968207;0.0;0.0;0.0;133.83249491739687;0.0;0.0;224.30323644450155;0.0;0.0;0.0;0.0;131.5639078852828;0.0;89.28247944586074;175.5762532309469;120.79180019321933;38.47836885263011;314.0203649573296;172.60630147406783;155.38516387462417;107.05748295612493;123.59479860087177;
63;208.86424141490244;39.98648283111998;0.0;317.2299408754081;0.0;0.0;28.768509419444246;167.58840456583695;0.0;0.0;260.7925727932502;0.0;0.0;0.0;0.0;165.9074366360633;0.0;126.35166037682733;208.65026167533563;154.96685029840162;74.72687419466962;347.8867911369265;206.8039920438876;188.236220873652;143.20246501056056;154.2913653117245;
64;209.45734396940185;40.01326623230055;0.0;323.44558118391984;0.0;0.0;68.12371429830087;199.99779077608216;0.0;0.0;296.8622628817959;0.0;0.0;47.17672187533764;0.0;203.23076203392696;0.0;161.2156327459478;239.42672832862297;187.05076076852131;103.84912255631144;381.55431011694355;240.52227803728422;224.619867087893;172.71529455542546;183.13659369112446;
65;210.28475135237233;40.03420012170664;0.0;328.2357878769581;0.0;0.0;105.46834011713835;228.22056995800958;14.112294046232222;0.0;330.2582206904792;0.0;0.0;88.28995240216722;0.0;234.2815982399455;0.0;194.36691881683234;271.87115005239116;221.74680143659413;133.16773846921885;413.9819644378307;272.75195981865977;256.2847990414419;203.23072521199094;210.1559943229861;
66;211.11293432971695;40.0479533194313;0.0;333.9077857379801;0.0;0.0;131.03644598999387;261.7643411146153;39.1243787943311;0.0;364.9878559862174;25.15830593613833;0.0;115.16991756828749;0.0;267.4655474588761;1.958640572528289;227.8146688019456;300.3232677398427;251.0496677742122;160.12822038157583;444.4437986171512;300.6399436699165;283.120137855875;230.87040426943202;237.4175159604618;
67;211.94245876529826;40.05777266017901;0.0;339.0869302339547;0.0;0.0;161.91690024007684;295.72476158101597;59.5188885765089;0.0;395.99618627436735;44.660605912545755;20.606378150132922;144.31518042109784;20.893220992882576;300.7652544368426;29.597182644295007;259.2318330562104;332.5722513305309;280.2370075555934;192.745335861005;477.99955000730455;332.27495042935595;314.6093265275415;260.8686624104424;263.6888972709292;
68;212.4044787959822;0.0;0.0;343.76050083024023;0.0;0.0;187.64091942704127;329.17536741997225;77.13144757007191;0.0;426.16357633093253;63.67360489117294;60.8581318589934;175.7992280874548;45.28031476714428;333.70098273808895;49.39447924502471;286.961734182858;365.53157414417046;313.36878355867947;220.00066397275893;514.3546498894307;366.3483713963164;342.5061148396238;288.0719868239928;289.007359517805;
69;213.14861797401235;0.0;0.0;348.4650152416524;0.0;0.0;222.42111104199566;359.35419894456885;96.5622622820326;10.480939501913387;455.385771652861;84.87588699167532;97.4194799377173;203.72148127337974;63.44585587022389;362.0418453662069;64.9706733983468;318.9775070555165;396.0733243806492;347.51523664039377;253.77749341543878;541.1618477723064;394.96732801040895;372.48057631394033;322.23771242973186;315.18682550213657;
70;213.81929041929007;0.0;0.0;353.3235699926384;0.0;0.0;252.88438576835597;383.28643044681286;113.50075314392748;42.43361318766934;482.99488611361545;102.46032880652365;125.09605186182254;229.93607889026094;82.5353155519956;390.43592316888294;80.18355819069768;349.332260742762;426.198975273494;373.2650166836938;278.57434137607396;571.0730772374606;422.67971417476383;399.3933255854186;354.8715998641033;336.3152253384428;
71;214.53952779900376;0.0;0.0;357.6707248438978;0.0;0.0;275.7259023678913;409.015416679945;128.2590008404389;72.89992597350756;508.3683937258754;116.67880718229378;148.73769644400983;255.27309940299912;99.40715445870559;417.39209593006314;92.90601659397743;376.0859753336503;455.0249287164804;398.8817582443187;301.2340770104026;597.5242090723774;447.50061464704385;423.63581352041194;382.3724806397632;357.3488650465068;
72;215.2064164572266;0.0;0.0;362.77202535481644;0.0;0.0;300.57509614477345;439.9601344153022;140.9632840789185;98.63838494124376;534.9878222765471;129.45701118338485;173.47692604589162;280.12783641353724;113.50451882296868;442.54157716335243;106.25471326613103;396.8955973723656;480.5731095071271;418.75292746701774;323.5814959492002;626.9117969169731;467.8805363648993;445.34565100308043;409.5594654734576;376.29010637065414;
73;215.9725892972886;0.0;0.0;367.31333554080635;0.0;0.0;320.01709542493114;463.8635642263111;151.6409788660677;120.81611484842962;562.011436788069;140.88758738159882;191.20236834861277;302.8542645009634;128.91242174228196;462.76076844174014;118.05340572714819;415.88987154909125;499.17507236585226;438.8233500716766;341.63887169079385;650.2563576057883;489.2489834962083;462.7321370937864;428.6507366739195;392.36976897047947;
74;216.74955445761634;0.0;0.0;371.41973464745416;0.0;0.0;339.6281123217054;484.4989423110052;164.16617659237187;141.92695645564405;582.7939518806207;153.14348060791752;210.3010199409896;323.61858279824946;140.70476248328444;483.75009095770884;128.3016800980347;433.88057604297575;518.7530652467891;460.20246261331926;362.1987144597511;670.1153741423337;507.333254360643;477.4486992941338;448.3555082064246;407.85843440649705;
75;217.48577430074394;0.0;0.0;375.60079411714406;0.0;0.0;361.2375150513363;504.0020139344707;174.22096954254843;158.5545575989055;602.5206640865098;163.6073056020958;223.5155253886446;340.7242440387837;152.97151681154324;501.11164299856034;136.76717446086545;452.59711067139943;537.171378337095;478.04809036932727;378.0063179326326;688.8769980060591;527.0408148729639;490.80779607798115;466.69428621587684;419.2735685238442;
76;218.22737441780092;0.0;0.0;379.5255486278856;0.0;0.0;378.8226793686982;522.1926443315884;183.07031651038926;174.64048064464214;620.6202430955858;172.42121923721893;238.5684405177681;354.83696967146074;164.1681858260514;523.5784506649852;145.04872086539262;470.31643862615056;554.949670580449;493.33619320659034;397.3152660119898;704.6323285678012;541.5674282928449;502.23879592106744;483.18334281508544;430.1892681118872;
77;218.89702894713045;0.0;0.0;383.22321940302595;0.0;0.0;391.8515921305955;540.730307854075;192.42774789450192;191.4666052662709;639.8589043650222;180.62307135545552;250.53407923238902;368.46175137018497;173.7092067224679;540.5908874449722;151.7926134339424;486.6149673354983;574.3664930970207;506.2208104066456;412.23074531828433;720.0517473875954;556.6526107683347;510.9539313816681;498.64728861628885;439.20774457113026;
78;219.68100401894628;0.0;0.0;387.8219192007001;0.0;0.0;406.8478977536283;556.9122099169942;200.7211427497995;204.96286190873292;656.3481224356045;188.38880203750028;264.8298778644424;380.4320339712487;181.61979684265296;555.4983537864251;158.20323482289552;500.8406731225915;588.2156182259569;520.1204261477728;426.19558184848773;732.7144045762028;568.0578615064504;519.9047287818809;513.2060624516205;448.62316665602657;
79;220.4026385533628;0.0;0.0;391.21684766186775;0.0;0.0;419.6773468130116;572.3888054534006;208.67305564089312;217.0664999042858;668.7681268884046;194.93295841182723;276.4293387348806;392.523159630442;189.63002706339063;568.1943407398618;163.59608817308936;513.0014493212772;603.3417384974706;532.5513917214188;438.4194696181762;744.286452751212;581.8844865962479;528.9548717094069;525.7042439019325;456.81623942572384;
80;221.18084035345626;0.0;0.0;394.8964810413749;0.0;0.0;432.91509519918725;585.9453300839556;216.31961804654247;227.7733561164898;683.64773089571;200.6324425148204;286.9562282701577;403.46414527846105;197.39822944680935;581.6054564874704;168.82253810309066;524.2658918952282;617.5818383188512;542.7373448456756;452.1991381922703;757.5602728034067;593.3346490955537;534.9026646130076;537.226948971087;464.53935733733806;
81;221.545488300025;0.0;0.0;398.3553667787262;0.0;0.0;445.3229318923729;598.9671876382774;223.33188803758193;236.88425988407806;696.2731941372082;206.16118228424892;295.983831821332;414.0582868130639;203.4849292543517;591.9214900442759;172.7510032227366;535.6885021329578;628.8785113743821;552.1684584968417;464.9828348085736;770.6732297134082;604.0810352214015;541.7007687745065;549.1619189582182;472.4192380061513;
82;222.38212009450436;0.0;0.0;401.8009809007577;0.0;0.0;454.61010271143624;608.4043666948064;228.6502452930045;245.24900725233175;707.1342921133306;211.48744121907504;304.0487678718476;424.8313461961744;209.26327529062823;602.8428093590502;176.46601082225166;545.0193986860122;641.324816209803;560.8791501592441;476.78605089749954;781.9595126394125;614.1111849927572;548.3938050057964;558.9282957735511;478.8759578402189;
83;223.1489277649038;0.0;0.0;405.09283589122026;0.0;0.0;462.73558392802335;618.5299414557093;233.96915571205463;253.96245586336727;714.9042478040307;215.5336715981832;311.33936723840645;433.97041057741484;215.3546844038894;613.1892699551312;179.76554841709932;553.9572168609536;653.6322114956853;570.4324995113311;487.21741412492787;794.640669117796;622.5199141256037;554.5223266352982;570.3376805187266;484.1363997764195;
84;223.59956948402754;0.0;0.0;408.29954374665283;0.0;0.0;470.8272689037792;627.8537725283085;239.03943606292287;260.0616627372146;725.2977428255554;219.79891259771676;318.21721258384173;442.2817352796397;221.03404650150082;622.8227633048356;183.10324365818224;561.4433604169961;663.0844898247846;578.8371577903612;495.3003608671264;807.4494711373469;630.7418331262313;560.072232463798;579.3023105427102;488.86798677411855;
85;224.38469689171606;0.0;0.0;411.5749755856221;0.0;0.0;476.54404624212196;635.8950216352493;243.4507452410057;266.0828399365981;733.8049088754846;222.97905170828827;324.274754941981;449.78096577722556;225.778396419767;631.4422337459308;186.31761774717592;568.9657299728922;670.6694125410186;585.4786062334537;502.74547761480676;818.7919318664594;636.3509630809482;564.3514748363474;587.1329877282205;493.7349079129419;
86;225.16967546281077;0.0;0.0;414.5349316251554;0.0;0.0;483.2322562308908;643.6969297091458;246.75756434947866;271.1774077676511;743.6599229356743;226.18694583041193;329.8790437046128;455.3640382817323;229.4569503325054;639.3688521198658;188.77273154642657;575.4097739548642;677.882424967902;592.8021206807573;510.7402046265942;829.6355769169181;642.5138123253181;567.9980731318315;593.9184535189817;498.1832286053479;
87;225.91649043308018;0.0;0.0;418.5772989234228;0.0;0.0;488.62067232536356;651.216062474903;250.240950681416;275.3559655723386;752.9094815565378;229.55490003462768;333.7427268361857;462.58278603555704;233.29541361924566;646.2587827351383;191.4168021325528;580.7917424717014;683.5584191266092;598.7044696687709;517.5305138668514;842.5670055025473;647.2218848726438;572.316685001731;599.7750275029149;501.90663734725206;
88;226.6767731949724;0.0;0.0;421.0197947448622;0.0;0.0;493.1600694837357;658.1942776288381;253.12534961514052;277.9449547758576;763.5723901777351;232.21225041356976;336.1095469499214;467.9328680093694;236.1175185690307;652.4641256013555;193.74471806705648;585.9079834900785;691.8245150970257;603.7040419878466;522.9833933824096;854.1124467431824;652.2923021151413;576.0850577869263;605.0745391530626;505.44383802075157;
89;227.1125660739123;0.0;0.0;424.0285578790084;0.0;0.0;497.8479695652343;664.2449352352174;255.775267278905;278.22827823264237;774.8201871840262;235.0819816881754;336.4355101304066;471.91597228835315;239.28063903397268;658.9359025020902;195.3221348962752;590.1343702512524;700.278029310124;607.3512815422241;527.6210080565926;867.2224573172042;658.2765198939898;579.2443945930077;609.2192980971499;508.73213501205896;
90;227.7034022504451;0.0;0.0;426.4812946604136;0.0;0.0;501.15564655534865;670.1977654830409;258.3458430142796;278.45895947417927;785.6160266572704;237.3126167770486;336.7846173849311;475.2498463509414;242.3676539908518;664.3393393262543;196.79930250507635;593.6004465074205;706.5493264354463;611.4851194416794;532.1726995419507;878.7362814345671;662.5876530081678;582.0174169374301;613.4105771705441;511.6464097569546;
91;228.26021349830862;0.0;0.0;429.0222156109021;0.0;0.0;503.1565625742625;676.2029207507162;260.41699436729516;278.64174864915736;795.5848900612475;239.6423870793706;337.0524816368796;477.5627372996252;245.31305779640707;670.689737198893;197.94536025015293;596.8548749357943;713.6629965040921;616.6098082471296;536.2008567030729;890.7134440664618;667.8587878775792;584.7922074166479;618.7695258731738;514.4296647144355;
92;228.82747778540497;0.0;0.0;431.84360852755435;0.0;0.0;503.5098228458582;679.9640678348409;261.7906436415577;278.80324722567497;805.8144969401559;241.82392465031734;337.3188848407023;477.8757374501743;247.872239170221;676.2750394356559;198.84702464594943;600.7601326986367;720.719239925012;620.395605118286;539.1864943142662;902.4338303610069;673.5798097416301;587.3709323640021;623.5910193194151;516.3506742995147;
93;229.47673867065012;0.0;0.0;434.3551158311986;0.0;0.0;503.74664547734955;685.9190312982944;263.28457765530266;278.95460224914575;818.1107855729263;243.51628356925744;337.49583553761073;478.12058349050756;249.8680110218693;682.3246320551981;199.44581395794071;604.8781176615378;729.7042448955207;624.3022806633975;541.0717228200125;915.7625371879969;681.0030590313469;589.3255383216656;628.784283141898;518.6665827569834;
94;229.88201349079677;0.0;0.0;436.57633538983424;0.0;0.0;505.6016714647249;692.9447947590878;264.8702125468144;279.0348404905527;831.8288438578473;244.72480828153195;337.60263206800107;480.1446746410061;252.1186738979396;689.5370809835158;0.0;608.3263382521653;739.4454301023525;629.839712967196;541.3869520836093;930.6369055458988;689.0196165489092;590.994983916513;633.1746907690626;520.7008085334485;
95;230.75350519607255;0.0;0.0;439.84419298783973;0.0;0.0;0.0;699.2715681526224;266.3445564670185;0.0;843.6768981319835;245.7935110035915;0.0;0.0;254.1547836028701;695.9355870530254;0.0;611.7084808105957;747.1198837021363;634.3012073960181;543.6825169691795;943.0630993134212;694.6241876832574;592.4423904114041;637.3378776771525;522.2886271866147;
96;231.57148754704875;0.0;0.0;442.8621274126422;0.0;0.0;0.0;707.1307040173239;267.2796004765789;0.0;857.0460137721235;246.6932406003613;0.0;0.0;255.87261827334515;703.8666292716739;0.0;616.1695887491926;755.9140503709608;638.9579309309956;547.4795512203954;956.7628805849259;701.0215425546193;594.3623402128301;641.6226409712815;523.6728019883307;
97;232.37606566994955;0.0;0.0;445.5878450974111;0.0;0.0;0.0;713.6333539311713;268.2390992679335;0.0;869.3830586905672;247.5245024479773;0.0;0.0;257.171952365184;710.347189851349;0.0;619.6453980657046;763.3467664599641;643.088543872748;549.800429510293;971.7053256598792;707.1473003806643;595.8740588014625;645.7588556619585;524.7293714776897;
98;233.17153285827388;0.0;0.0;447.9970674045701;0.0;0.0;0.0;720.1358142692767;269.3382121945259;0.0;882.4317346893625;248.1363927855037;0.0;0.0;258.10394916722566;715.4705781026306;0.0;622.3615417396369;769.8112621404425;647.3442730305075;551.957640555969;982.1533012467341;712.3648547435436;597.0009642461707;650.3643252417261;525.3855320864149;
99;233.9063715576474;0.0;0.0;450.6084021109771;0.0;0.0;0.0;725.7134348464087;270.1697151841746;0.0;892.5495883502027;248.98643572713874;0.0;0.0;258.78278175644346;720.4975029324992;0.0;625.734604209138;776.5198380215419;650.5708737876078;553.932570714487;994.5806465057303;718.2044671829276;597.894592262804;654.1339391223904;526.0048815048207;
100;234.88228354677065;0.0;0.0;453.0258392854963;0.0;0.0;0.0;732.0888620725677;271.20002223552905;0.0;903.0652053241689;249.86890072222764;0.0;0.0;259.8369653958303;726.2041803519404;0.0;629.5957517557855;784.2122140252568;654.1703288142486;556.0390534724029;1005.5187750168731;723.5538868100434;598.7775767543782;657.3188577027985;526.6888869700589;
101;235.26229546413433;0.0;0.0;454.9565946935263;0.0;0.0;0.0;739.2689961103752;272.2165330016448;0.0;914.0351620136375;250.46141983762752;0.0;0.0;260.80757958838785;733.374721734721;0.0;633.5443440802561;792.1903088225109;658.0042879714811;558.1603151226088;1018.4271233110559;729.9286164795559;599.7101390188664;661.5884142634277;527.5203118542162;
102;235.76736012035968;0.0;0.0;456.7838530281173;0.0;0.0;0.0;744.8551115324062;272.8776962201106;0.0;925.0886310641745;251.14390101013603;0.0;0.0;261.4274499522832;739.9359024876053;0.0;637.4747793297995;800.9503770572458;661.2509723867993;560.2214851300939;1032.0234005870843;736.9455001985707;600.6077036880539;665.491273095844;528.0669211672582;
103;236.61835660744867;0.0;0.0;458.77776086434665;0.0;0.0;0.0;751.2334099853075;273.8697239624019;0.0;937.100261214392;252.0134036024924;0.0;0.0;262.44993541021057;745.5182089834412;0.0;642.22791852596;807.8733172405923;665.3240358158766;562.2001194057309;1045.4611882960362;742.6322679653198;602.0031179026789;668.9958610707491;528.8217172782414;
104;237.40889281777814;0.0;0.0;461.0515154627866;0.0;0.0;0.0;757.5118699181071;274.8735929108957;0.0;949.1564651803304;252.9701231311891;0.0;0.0;263.72215524959415;750.98362129699;0.0;645.2422057881301;814.7635198515512;668.8307742784514;0.0;1059.3181262842804;748.1348100592568;602.872454700533;673.5910385796055;529.5314883771354;
105;237.90508858611742;0.0;0.0;463.0792762355968;0.0;0.0;0.0;764.4214264798484;275.865943898393;0.0;960.1156183852172;253.6150610611152;0.0;0.0;264.76690839517613;757.5628291870809;0.0;648.8721139459918;822.8790087102444;672.7206042862691;0.0;1072.4928550825941;753.2893475331623;604.3951491998727;678.2189186341127;530.1702853166822;
106;238.48037861615407;0.0;0.0;464.8810737270579;0.0;0.0;0.0;770.6207706351687;276.55710261409865;0.0;970.1102944363143;254.2665529848988;0.0;0.0;265.42488204179597;764.1394460116937;0.0;651.6849015611219;830.4634578060592;676.7820419684531;0.0;1083.483938322168;758.3379744909913;605.3652848786749;681.6607080242572;530.9179645491955;
107;239.12420485210387;0.0;0.0;466.6029386485231;0.0;0.0;0.0;776.0142377182127;277.519503301967;0.0;983.1283006267279;255.1182577389142;0.0;0.0;266.66711487754424;768.9519772164136;0.0;654.6928459990589;837.4330496046651;680.5802982729892;0.0;1095.9095977779293;764.5934982303048;606.205436174028;685.5433941963365;531.6670370461997;
108;239.89287084142975;0.0;0.0;468.35068208339527;0.0;0.0;0.0;781.8143287321616;278.6993602026306;0.0;994.7222959549384;256.12203411874805;0.0;0.0;267.89427294635107;774.2069084383404;0.0;657.7454473030359;843.9769174429022;684.6900893829942;0.0;1106.6960335618014;769.3074245826745;607.0270575873284;688.6832168051608;532.5313120016596;
109;240.6205896556321;0.0;0.0;469.9223517620096;0.0;0.0;0.0;786.9689522857798;279.7856394690989;0.0;1005.5322803345501;256.92776828257604;0.0;0.0;268.89288156309067;779.076551803684;0.0;660.7442872750784;851.4196702409848;687.7016976529538;0.0;1118.5927065669237;773.9833799766022;608.0460142000675;691.6311090536186;533.2924697338893;
110;241.48286732985946;0.0;0.0;471.6241802957365;0.0;0.0;0.0;794.3034829836843;280.7297050957735;0.0;1016.4463245925223;257.9898668542802;0.0;0.0;270.022843399442;785.670507934219;0.0;663.503338237001;859.424859699951;691.6229471072523;0.0;1131.5570681372712;780.0045929426883;609.4031310066462;695.6460783627941;534.2124391489562;
111;241.90786540900532;0.0;0.0;493.5540883702733;0.0;0.0;0.0;799.6831247671687;281.31806809373904;0.0;1028.3754849148677;258.5246395751011;0.0;0.0;270.68124405927534;790.6399759173388;0.0;666.5959703365211;866.9272192095459;695.248949016404;0.0;1143.583543897456;785.4403929491867;610.4182180119045;699.3857395406943;535.0092239935973;
112;242.4768986035308;0.0;0.0;514.1149768191858;0.0;0.0;0.0;805.2501562744181;282.2535592343545;0.0;1039.7107767965965;259.05934464636204;0.0;0.0;271.43812431213024;795.6641931739981;0.0;669.4904055498528;875.1861225476829;698.7073732367369;0.0;1155.9335748365604;790.6359084440346;611.5881306896772;702.8779037493775;535.7549725770691;823.5795716446546;
113;243.04960370715588;0.0;0.0;534.8760422796086;0.0;0.0;0.0;811.4216585857869;282.85769416333;0.0;1051.784394229585;259.7646031116993;0.0;0.0;272.17371366265286;801.9285470353428;0.0;672.3015024640239;881.4873066472018;702.4303819442291;0.0;1166.3839593973285;795.3681072246833;612.6976573969786;706.5722688209139;536.4663105517105;838.8693812341326;
114;243.61235842741013;0.0;0.0;550.3744566752034;0.0;0.0;0.0;816.0000268480633;283.5128087179481;0.0;1062.7805592776365;260.35209306124744;0.0;0.0;272.9938527669518;807.9885204328958;0.0;674.2819168884699;888.4269895951078;705.2218522809087;0.0;1177.0980790474557;800.4202231270949;613.4281715804055;709.8880609590583;0.0;857.7096714512154;
115;244.17067455266897;0.0;0.0;565.1918705454192;0.0;0.0;0.0;820.8685487877294;284.2097483396197;0.0;1076.3158102545324;261.0653767158845;0.0;0.0;273.76293948682064;814.2429307589376;0.0;677.58245340849;895.6030200434657;708.9333779932367;0.0;1190.6439155516387;805.9637771644619;614.4573417304837;713.9567850135213;0.0;877.900111807935;
116;244.6998463273212;0.0;0.0;580.3291928974887;0.0;0.0;0.0;825.5163481997856;285.3083607878461;0.0;1086.1388837765314;261.6249302611688;0.0;0.0;275.1017949207708;819.7813182242909;0.0;681.0331264951662;902.8484071290851;712.2646154252473;0.0;1202.3552955786088;811.018260824832;615.1656503829334;716.6355117415691;0.0;905.6040628168836;
117;245.26173929408702;0.0;0.0;591.5371833825136;0.0;0.0;0.0;830.7506852323761;285.97777185409797;0.0;1098.2877772942102;262.2096246235705;0.0;0.0;275.81464386795506;825.5795381163751;0.0;684.186814002246;909.9357943497411;715.4852213686218;0.0;1213.9158346273596;815.4982463102324;615.8270407581688;719.3975944318379;0.0;930.4112344533045;
118;0.0;0.0;0.0;602.0557126256891;0.0;0.0;0.0;835.9496563145107;286.67064142453086;0.0;1109.3996556831169;262.83104808378937;0.0;0.0;276.46229162495393;831.7740407439037;0.0;687.8764707846321;917.0567552770468;718.5051628971875;0.0;1223.6785344271707;820.2894447837546;616.4470240980629;722.8208910607607;0.0;956.9752736652032;
119;0.0;0.0;0.0;617.0490716597735;0.0;0.0;0.0;840.3379182298547;287.82660683469555;0.0;1119.776594859512;263.721494425031;0.0;0.0;277.7649492180841;837.6242699555326;0.0;690.0025025768565;924.0166092786014;721.6117751827444;0.0;1233.726615482543;824.5878717150946;617.2027927899179;726.3806570770511;0.0;983.3540309109981;
120;0.0;0.0;0.0;628.7868213909054;0.0;0.0;0.0;845.4267977978687;288.4379758174056;0.0;1131.667697096048;264.31026538545126;0.0;0.0;278.42611120468945;842.3045307744557;0.0;693.4080070347081;931.9504402837207;724.7680646142127;0.0;1245.0794737107908;829.9665392292784;617.9304526132865;729.3044102227575;0.0;1008.4103556456613;
121;0.0;0.0;0.0;641.1896560485696;0.0;0.0;0.0;850.0917212110184;289.10199577220646;0.0;1143.3873954495089;264.95741145354367;0.0;0.0;279.15242398200587;847.9101485507271;0.0;696.4668594168326;940.1917794851058;727.7051916377752;0.0;1254.2125633666515;835.2895765718118;618.5549461016648;732.5345771408283;0.0;1030.7157661701885;
122;0.0;0.0;0.0;652.6291203159687;0.0;0.0;0.0;855.2184587825633;289.7688313233604;0.0;1152.9978401903766;0.0;0.0;0.0;279.9356700447188;852.8724167063531;0.0;698.4046052020868;947.1120404111185;730.7966444325039;0.0;1264.0037592535355;840.0243428115461;619.2691816597596;735.3100365433093;0.0;1058.5086082807234;
123;0.0;0.0;0.0;661.703248240765;0.0;0.0;0.0;859.672941758987;290.9632280022433;0.0;1164.2345210735004;0.0;0.0;0.0;280.55778794937896;857.945337674468;0.0;700.7188286787913;952.90977571837;733.672585428662;0.0;1272.7020085491704;844.0785381701664;619.9365337382189;738.1056779923057;0.0;1084.0994575317602;
124;0.0;0.0;0.0;669.6300017799449;0.0;0.0;0.0;864.1956044065181;291.74352252036715;0.0;1174.9038797719784;0.0;0.0;0.0;0.0;862.3115561899789;0.0;702.7189303114861;959.4092501387311;735.5090160486301;0.0;1281.7803944799198;848.3613903143466;620.578378316798;741.3099762948148;0.0;1106.5431472694838;
125;0.0;0.0;0.0;677.3199203602558;0.0;0.0;0.0;869.875828370367;292.48800014320193;0.0;1185.4579105324642;0.0;0.0;0.0;0.0;866.5103997733603;0.0;704.4088043355933;965.7765568519061;737.5868611195253;0.0;1289.462118235031;852.9546845694624;621.2719814132321;744.477778532191;0.0;1130.5151326324387;
126;0.0;0.0;0.0;684.4385345060565;0.0;0.0;0.0;874.3923667793082;293.1523779446911;0.0;1193.6081913614707;0.0;0.0;0.0;0.0;870.7057577993646;0.0;706.7341373820464;972.0788193821933;739.4832839546839;0.0;1297.8360055408298;858.0350368267;622.0716687277112;746.3204285511462;0.0;1148.5662650593536;
